DISTCODE地区代码,County Name,County Name,City Name,City Name,Province Name,Province Name,C1997,C1998,C1999,C2000,C2001,C2002,C2003,C2004,C2005,C2006,C2007,C2008,C2009,C2010,C2011,C2012,C2013,C2014,C2015,C2016,C2017
650121,乌鲁木齐县,Urumqi County,乌鲁木齐市,Urumqi City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.562569849,0.479063459,0.532284029,0.566167592,0.556011108,0.586481476,0.694796334,0.765575974,0.960533614,1.06706896,1.156505757,1.3289436,1.476306934,1.802776977,2.60159606,2.709912824,3.26533228,3.063651015,2.749514079,2.630589982,2.633425996
650202,独山子区,Dushanzi District,克拉玛依市,Karamay City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.988091932,0.828049477,0.89078919,0.906499595,0.894247417,0.948753048,1.071324324,1.175293189,1.450639616,1.609463013,1.719005348,1.938188246,2.155612131,2.454935163,3.284047446,3.088910396,3.564841856,3.684717971,3.420552004,3.461243398,3.827600546
650203,克拉玛依区,Karamay District,克拉玛依市,Karamay City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,2.189731244,1.878314583,1.893720487,1.995097706,1.993742362,2.068586577,2.384220747,2.638486401,3.328214749,3.968618413,4.453974032,5.02392508,5.423456566,6.215521263,8.559482328,8.101674478,9.420685458,9.663830013,9.091536563,9.333251369,10.45890558
650204,白碱滩区,Baijiantan District,克拉玛依市,Karamay City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.534036314,1.271102797,1.27404105,1.423637093,1.60712174,1.674699257,1.899496269,2.084645811,2.574161639,2.864699901,3.0587771,3.409013254,3.638980858,4.126257334,5.307415867,4.968128965,5.727658434,5.983928826,5.684230818,5.930677499,6.673722311
650205,乌尔禾区,Urho District,克拉玛依市,Karamay City,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.231408524,0.191074208,0.19162593,0.209677944,0.210512614,0.248342634,0.373683487,0.413184497,0.52675344,0.624403909,0.763415867,0.967256281,1.066919136,1.218681685,1.606473431,1.568376413,1.906138104,2.191345835,2.181699088,2.348153123,2.698873273
652101,吐鲁番市,Turpan City,吐鲁番地区, Turpan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.931138475,0.928547161,1.07937928,1.163629014,1.176837226,1.254995528,1.424674878,1.574377404,1.959140636,2.165812854,2.38625193,2.664503432,2.848844752,3.339975211,4.335422344,4.071417502,4.697863163,4.057215204,3.51434677,3.210592483,3.534985854
652122,鄯善县,Shanshan County,吐鲁番地区, Turpan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,4.044369465,3.31265722,3.354787709,3.400905674,3.34214873,3.477077496,3.925836326,4.334103116,5.438508239,6.142898824,6.536542165,7.30303303,7.799161227,8.885099212,11.49487992,10.81666555,12.53595481,12.34033971,11.29139548,11.2691227,12.4489296
652123,托克逊县,Toksun County,吐鲁番地区, Turpan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.414176325,0.346413865,0.358781146,0.366797111,0.360476753,0.379763125,0.429730742,0.487037614,0.625715781,0.716135774,0.91946414,1.066132184,1.169315126,1.651970957,2.448258656,2.395596079,2.814527229,2.82091095,2.597777995,2.595319068,2.8771076
652201,哈密市,Hami City,哈密地区,Hami Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.650189913,1.399251124,1.45996328,1.484646131,1.513893429,1.611280686,1.844607885,2.069274192,2.663142187,3.109945434,3.374007809,3.827489893,4.129579269,4.972594953,7.119766892,7.142153121,8.648184937,8.654284157,7.990532647,8.061982021,8.900255876
652223,伊吾县,Yiwu County,哈密地区,Hami Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.005392043,0.006154794,0.006163676,0.011514643,0.012618048,0.060799515,0.152865729,0.176715831,0.225588506,0.260769387,0.280589972,0.315925052,0.351912655,0.445745227,0.737561478,1.134052679,1.479675909,1.50865466,1.403238555,1.422723458,1.586402964
652301,昌吉市,Changji City,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.550661781,1.353870999,1.503660984,1.54500515,1.529507128,1.600710924,1.854616324,2.037490769,2.545214441,2.933381194,3.246826817,3.656019228,3.940480161,4.664977364,6.330521858,6.531694408,7.542279723,7.678421331,7.12608489,7.242650697,8.073591877
652302,阜康市,Fukang City,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.72489218,1.500575571,1.837879421,1.94188891,1.913041321,2.005448619,2.360411198,2.611788326,3.257058829,3.612040189,3.886525765,4.526053663,4.877736942,5.651889325,7.720267003,7.499234049,8.697795062,8.840674709,8.268548848,8.460049798,9.435952704
652323,呼图壁县,Hutubi County,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.743877305,0.699717424,0.805509671,0.911049737,0.986658732,1.063430287,1.252424384,1.435570528,1.818254767,2.076276281,2.371735811,2.71467652,2.924955181,3.370670241,4.585273793,4.429300259,5.139732229,5.218525563,4.872206233,4.976933919,5.536234201
652324,玛纳斯县,Manas County?,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.984721905,0.920003939,1.012038818,1.113577458,1.120918394,1.261730244,1.586074117,1.770741169,2.213961534,2.486639172,2.697193785,3.039055645,3.268825239,3.806851074,5.172638857,5.084661364,5.905761865,6.173598921,5.806420495,5.965116679,6.663620887
652325,奇台县,Qitai County,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.472028456,0.392804478,0.417750048,0.442385174,0.43418794,0.45571575,0.547830316,0.604694067,0.787420816,0.932999311,1.161949301,1.367905852,1.576545154,1.876622992,2.656420606,2.762031672,3.240989424,3.447992304,3.260778608,3.332670094,3.702834857
652327,吉木萨尔县,Jimsar County,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.381824065,0.317660871,0.337898244,0.350639467,0.356391773,0.373496098,0.425305959,0.512579929,0.657372322,0.797361596,0.968291084,1.157105367,1.263668518,1.602814423,2.640144569,2.98814729,3.747259211,4.034486383,3.988065402,4.217128746,4.751218601
652328,木垒哈萨克自治县,Mulei Kazak Autonomous County,昌吉回族自治州,Changji Hui Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.069871894,0.06007814,0.066696495,0.080695365,0.080519486,0.093163565,0.125263509,0.138922452,0.174396171,0.200398844,0.28306431,0.345514309,0.386436973,0.458423609,0.64218961,0.642799126,0.775581896,0.796482252,0.747603842,0.790482673,0.888763042
652701,博乐市,Bole City,博尔塔拉蒙古自治州,Bortala Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.71511974,0.665177087,0.701003163,0.731458442,0.770699479,0.835853025,1.057628566,1.215166938,1.683785765,1.891871712,2.060299087,2.314762086,2.475158237,2.848854722,3.881692112,3.846638265,4.509899335,4.750606641,4.540236853,4.792700977,5.478877814
652722,精河县,Jinghe County,博尔塔拉蒙古自治州,Bortala Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.210739025,0.209263003,0.225756137,0.235028731,0.235022491,0.263589282,0.320059327,0.373310748,0.548428189,0.694496462,0.841110092,0.980121175,1.062995918,1.282296024,1.857181514,1.945770328,2.2749786,2.319426655,2.191411204,2.293981603,2.60384845
652723,温泉县,Wequan County,博尔塔拉蒙古自治州,Bortala Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.094922429,0.082217027,0.088315359,0.089517067,0.089234109,0.097466299,0.171723734,0.190469385,0.24797624,0.276763661,0.315230709,0.351211619,0.380944468,0.434846266,0.580511995,0.56769453,0.662495461,0.742178251,0.71906275,0.794112435,0.953792052
652801,库尔勒市,Korla City,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.90103226,1.644064953,1.708810204,1.741125529,1.729126463,1.834087524,2.070271835,2.327586738,2.888588096,3.366951462,3.949703871,4.721967628,5.049966212,5.910572807,8.154865752,7.787892284,9.014560334,9.238055136,8.69014559,8.817693049,9.835368547
652822,轮台县,Luntai County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,3.169510443,2.849026677,3.223326618,3.413348917,3.381546088,3.556210403,4.227985816,4.718162441,5.860167666,6.742370482,7.790536854,8.774225606,9.37335245,10.63493838,13.75125267,13.00806265,15.01676921,15.46253071,14.37500834,14.64512311,16.42122194
652823,尉犁县,Yuli County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.276342218,0.262818899,0.282609149,0.301702232,0.302016156,0.337297002,0.382216997,0.433063583,0.560548937,0.767881954,0.868327814,1.064478126,1.165784229,1.417976956,2.114742665,2.118163441,2.477424887,2.499977264,2.320356661,2.367368954,2.637924453
652824,若羌县,Ruoqiang County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.154684242,0.128515777,0.132841019,0.134925621,0.131899451,0.142738554,0.167615006,0.190122657,0.247120658,0.286799284,0.358614109,0.423438813,0.497267882,0.673066395,0.997406985,1.023400355,1.325915335,1.33124286,1.230656971,1.248257928,1.392555957
652825,且末县,Qiemo County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.615815637,1.330629761,1.366036216,1.38045718,1.351492797,1.393618422,1.570060615,1.739766779,2.341443281,2.677786425,2.944957535,3.454591737,3.70057538,4.231465664,5.683192446,5.428111209,6.328218273,6.428493971,6.021939788,6.165015167,6.909130496
652826,焉耆回族自治县,Yanqi Hui Autonomous County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.537069978,0.543459142,0.639642387,0.646770097,0.63226406,0.655418772,0.74452247,0.819318853,1.014577889,1.124146565,1.1885072,1.330965226,1.421381882,1.617494655,2.092470193,1.992276378,2.316577152,2.409542013,2.236587301,2.329949438,2.604007287
652827,和静县,Hejing County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.354526846,0.301584916,0.323363008,0.327145879,0.320988617,0.332339503,0.376949398,0.418385421,0.538018605,0.608252828,0.682752436,0.793947774,0.868208144,1.057199133,1.601619175,1.679830565,1.947428518,1.957598796,1.813012505,1.843238127,2.048693985
652828,和硕县,Hoxud County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.330599654,0.288540427,0.317935293,0.326867299,0.328160025,0.348147377,0.395491347,0.443927735,0.56568243,0.648865739,0.69743351,0.784023427,0.837214722,0.956884214,1.324355452,1.366850201,1.65777934,1.663539073,1.541922593,1.564054075,1.736786185
652829,博湖县,Bohu County,巴音郭楞蒙古自治州,Bayingolin Mongol Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.202313957,0.203016346,0.225848132,0.227971369,0.224673876,0.252271219,0.290771475,0.32488437,0.401125454,0.442194631,0.485465189,0.546022879,0.582794034,0.665503851,0.877763834,0.833367017,0.975254946,0.980093484,0.912110985,0.927095116,1.031759129
652901,阿克苏市,Aqse City,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.852392176,0.752538419,0.84929937,0.904735255,0.92093595,0.961380639,1.092605425,1.205920851,1.489426009,1.673283302,1.953077758,2.211291577,2.36668126,2.833062351,3.93594557,4.074624816,4.784757917,4.85833078,4.602642986,4.83641853,5.46072943
652922,温宿县,Wensu County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.176252415,0.170956299,0.259150382,0.288608968,0.303287039,0.317186393,0.362094769,0.472937332,0.585075626,0.66407598,0.747910013,0.854412778,0.911952025,1.054307572,1.468555431,1.53951059,1.945271557,1.970299076,1.825819001,1.856108557,2.076323976
652923,库车县,Kuche County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.802290468,1.72168885,2.026009535,2.393745807,2.678112606,3.054193484,3.908031841,4.611485716,6.046399391,7.230823062,7.935368127,9.321534974,9.963404438,12.2128409,17.36481848,16.92285633,20.05512423,20.1705405,18.68648245,18.97688025,21.07459773
652924,沙雅县,Shaya County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.090429059,0.109132769,0.145812338,0.259450919,0.361293749,0.400809111,0.499368403,0.66213538,0.947557284,1.299769964,1.426538552,1.87809081,2.265266074,3.271245034,5.406499813,5.8931717,8.680539366,9.025049006,8.429755574,8.590092963,9.508644755
652925,新和县,Xinhe County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.086722029,0.072847042,0.075068055,0.080509644,0.080791818,0.090263895,0.252528705,0.369265586,0.480694598,0.746869868,0.951795495,1.130089088,1.255037439,1.502277076,1.973112586,1.846878155,2.165589815,2.236037436,2.099701958,2.175942714,2.498635267
652926,拜城县,Baicheng County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.114468586,0.129066953,0.155931806,0.16389795,0.160585086,0.16911619,0.193110186,0.277151447,0.554559861,0.83828812,1.020912014,1.197905461,1.377049519,1.710469457,2.401429356,2.590440388,3.32511094,3.429491506,3.181926064,3.220729062,3.601662888
652927,乌什县,Wushi County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.026061543,0.025354078,0.030174414,0.03231529,0.037581812,0.05855461,0.068373438,0.075817911,0.095967803,0.108353365,0.130150199,0.147394934,0.157321042,0.193957005,0.282974613,0.335431561,0.416909934,0.496671554,0.525434327,0.533743339,0.59639806
652928,阿瓦提县,Awat County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.092001739,0.090025348,0.128057271,0.137432842,0.140523297,0.15517907,0.211546784,0.241207285,0.298027799,0.359243936,0.468474732,0.558520205,0.59711378,0.69441946,0.960000653,0.977428859,1.1626025,1.455819846,1.542437895,1.675319944,2.061057682
652929,柯坪县,Keping County,阿克苏地区,Aksu Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.002696022,0.004133817,0.004691753,0.009471723,0.013616599,0.024132731,0.033923339,0.039873749,0.060175948,0.068994907,0.078519004,0.090238046,0.096903485,0.152585442,0.295253027,0.320196821,0.374695107,0.396794888,0.382061849,0.415073292,0.512365905
653001,阿图什市,Atushi City,克孜勒苏柯尔克孜自治州,Kezilesu Kirgiz Autonomous Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.114019249,0.119145792,0.152251999,0.224535548,0.221042783,0.23131877,0.274863326,0.316562892,0.399984677,0.455523193,0.529838324,0.621374404,0.664004647,0.757144087,1.019965001,1.040773305,1.205741739,1.188273322,1.102070053,1.165852615,1.331789202
653022,阿克陶县,Aketao County?,克孜勒苏柯尔克孜自治州,Kezilesu Kirgiz Autonomous Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.020557165,0.019199283,0.019962951,0.021914967,0.02305744,0.041717821,0.075221316,0.113726866,0.153149213,0.174839367,0.185410422,0.208043722,0.224604231,0.255569494,0.348078762,0.367771974,0.436014455,0.438968494,0.408713064,0.417118101,0.470910604
653023,阿合奇县,Aheqi County,克孜勒苏柯尔克孜自治州,Kezilesu Kirgiz Autonomous Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.00000001,0.001377939,0.001379927,0.002042921,0.00372187,0.010943913,0.013063646,0.01710526,0.029089795,0.039672072,0.067796871,0.079394777,0.090626336,0.113883012,0.171612252,0.244023119,0.342956953,0.345603445,0.321799777,0.327200854,0.36442489
653024,乌恰县,Wuqia County,克孜勒苏柯尔克孜自治州,Kezilesu Kirgiz Autonomous Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.002246685,0.003215191,0.003219831,0.005293022,0.005174307,0.036947398,0.07753906,0.092460866,0.11921112,0.132658389,0.141697111,0.16209767,0.176937132,0.209526948,0.360357176,0.529741317,0.642774666,0.647279401,0.598824002,0.608290771,0.675345985
653101,喀什市,Kashi City,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.445966913,0.403460539,0.671656705,0.765445213,0.80256232,0.886550467,1.017700164,1.119007637,1.381194861,1.527296351,1.632733416,1.830858269,1.954154887,2.23095041,2.984225707,2.981732663,3.476406415,3.484153907,3.215537817,3.25022496,3.584861296
653121,疏附县,Shufu County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.124353998,0.112256097,0.120421672,0.151826146,0.177378891,0.219158867,0.266224463,0.324075337,0.422087218,0.504133241,0.655039846,0.816737015,0.883508694,1.032509652,1.408876628,1.445696663,1.68766867,1.701143666,1.581408183,1.610256084,1.803094851
653122,疏勒县,Shule County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.098067787,0.095077791,0.101194682,0.111339174,0.128086804,0.159575343,0.204593553,0.240398253,0.309578159,0.35720545,0.420142656,0.537936374,0.592405918,0.706430559,1.15845409,1.256732429,1.525280248,1.536553626,1.421654985,1.444355853,1.608687782
653123,英吉沙县,Yengisar County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.055717781,0.049789529,0.053265201,0.054880277,0.053649398,0.055654941,0.062789782,0.082752476,0.111225686,0.158845093,0.186400158,0.223114027,0.23970862,0.300944756,0.478572604,0.667923084,0.799616615,0.804278717,0.744065108,0.757006159,0.849120568
653124,泽普县,Zip county,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.492248618,0.430651869,0.478742843,0.488165168,0.479758156,0.50809687,0.600400956,0.683285803,0.919465668,1.036648478,1.142649462,1.324532779,1.42314733,1.631285175,2.139585037,2.018736716,2.346158345,2.508767264,2.527388404,2.705314535,3.163607617
653125,莎车县,Shache County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.237586907,0.209354865,0.216464625,0.221378307,0.219590346,0.230851082,0.274231214,0.336788706,0.504793497,0.614681899,0.85562621,1.123289073,1.256606726,1.479589445,2.180703447,2.287883793,2.794498297,3.000967962,2.915628666,3.181549654,3.796331553
653126,叶城县,Yecheng county,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.875533028,0.742984709,0.762455934,0.774731215,0.759170759,0.825470339,0.970923883,1.20095108,1.532062522,1.713425793,1.854104223,2.091648059,2.242315249,2.581051701,3.499919098,3.47752991,4.114867158,4.240848475,3.989899367,4.186839315,4.851549538
653127,麦盖提县,Markit County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.083127334,0.09893602,0.117661817,0.122018077,0.130991678,0.135816763,0.158554736,0.248719731,0.351359089,0.449250929,0.525054603,0.607039235,0.65380428,0.760035648,1.083926972,1.249248697,1.480600321,1.560092644,1.711855543,1.870009667,2.129641642
653128,岳普湖县,Yopurga County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.055830115,0.050708155,0.063844645,0.072895122,0.071986418,0.074643097,0.085229755,0.096043725,0.121635269,0.139714687,0.243474896,0.416087444,0.454112484,0.528488352,0.713861283,0.713627305,0.87911607,0.983662913,0.997877761,1.078952615,1.254344558
653129,伽师县,Jiashi County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.085598687,0.073765668,0.074608079,0.075495203,0.073801964,0.092415263,0.111989159,0.130369822,0.173683186,0.221410929,0.316715312,0.508714685,0.583578678,0.713103391,1.019393912,1.096901295,1.288322569,1.357014309,1.279061807,1.324785847,1.53058759
653130,巴楚县,Bachu County,喀什地区,Kashi Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.175803078,0.185286864,0.237163537,0.2648368,0.265432895,0.277619939,0.323746646,0.375737846,0.565967624,0.79532311,1.059676648,1.289981348,1.424716617,1.665983906,2.22581948,2.233092183,2.650906257,2.680588557,2.536614958,2.578856371,2.890964863
653201,和田市,Hetian City,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.267917151,0.222399355,0.243327213,0.246450515,0.24491722,0.268546781,0.332701565,0.442540822,0.657229725,0.763177756,0.902803595,1.015775312,1.08535826,1.280961457,1.693564508,1.698807171,1.962219115,1.89276878,1.827246845,1.902688318,2.218075295
653221,和田县,Hetian County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.089305717,0.078358798,0.083807596,0.086266966,0.089869551,0.136097376,0.172461198,0.319105565,0.492672749,0.565601431,0.676484112,0.773180158,0.827798998,0.960443058,1.304367336,1.345468109,1.568419487,1.57917562,1.464430508,1.485828631,1.65090734
653222,墨玉县,Moyu County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.070096563,0.058516476,0.068996374,0.070387901,0.073892742,0.109064976,0.188158643,0.299342055,0.44889546,0.508367019,0.624852918,0.719331386,0.786016727,0.985132539,1.444855237,1.766695312,2.066369564,2.13593264,1.999253,2.028102479,2.273300596
653223,皮山县,Pishan County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.04190067,0.035183376,0.038545974,0.039094072,0.038398808,0.039753529,0.046881633,0.053974031,0.083419264,0.108196559,0.166605451,0.206757233,0.23323531,0.335421059,0.717002273,0.764677048,0.910854225,0.920870545,0.855701322,0.868580472,0.965727666
653224,洛浦县,Lop County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.076499614,0.064028232,0.089419301,0.095088669,0.099310392,0.130017424,0.186367659,0.248950883,0.528607201,0.650433805,0.815541929,0.954942739,1.020625163,1.180646538,1.684998172,1.7813955,2.096258894,2.118240707,1.982030965,2.04132787,2.354296432
653225,策勒县,Zeller County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.028308227,0.023976139,0.02511468,0.028693749,0.03494927,0.03685386,0.046776281,0.05281827,0.073152278,0.082166662,0.137078346,0.183416638,0.20910752,0.265356315,0.45487241,0.471742394,0.562658936,0.565122063,0.524076721,0.532952697,0.596980264
653226,于田县,Yutian County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.04482136,0.037479941,0.044433665,0.046708594,0.045660994,0.055561403,0.147176721,0.178333896,0.264374899,0.296834907,0.335850196,0.380249524,0.407033868,0.475772974,0.682736931,0.676475921,0.810093287,0.813286094,0.753316342,0.764723695,0.853182891
653227,民丰县,Minfeng County,和田地区,Hotan Prefecture ,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.021455839,0.024894765,0.025758646,0.026372248,0.029684185,0.069404985,0.143805458,0.221443775,0.340093924,0.377433503,0.557385958,0.757558501,0.901947819,1.215345268,2.437979054,2.395863355,2.827469001,2.851842037,2.648856847,2.69797709,2.992465562
654002,伊宁市,Yining City,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.979217527,0.836960149,0.883245586,0.911328317,0.910133448,0.942766634,1.091867961,1.199910895,1.486574068,1.678301113,1.855918738,2.110761616,2.280958946,2.655565,3.49877692,3.575887531,4.15523316,4.564942528,4.470030677,4.702879007,5.308894156
654003,奎屯市,Kuytun?City,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,1.099752161,0.924321481,1.011762833,1.037153655,1.024603654,1.082699056,1.233355675,1.353627085,1.674089167,1.848906701,2.016255864,2.246945714,2.40375567,2.740977259,3.655540858,3.563058276,4.139210014,4.644593444,4.351015055,4.447668665,4.96956031
654021,伊宁县,Yining County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.34003573,0.351466308,0.413886251,0.45993572,0.489925216,0.522127528,0.620839241,0.687793271,0.878397723,0.99729002,1.144299021,1.323062505,1.473364521,1.861720333,2.716384954,2.818961491,3.342674773,4.132591073,4.171690861,4.402958246,5.00299251
654023,霍城县,Huocheng County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.596607122,0.550073249,0.566598226,0.613897647,0.610114393,0.644287784,0.761168083,0.836886418,1.082454077,1.195023151,1.349339194,1.542500849,1.716015554,2.097716184,3.101584502,3.134347341,3.998083074,4.411969371,4.377103948,4.745019024,5.432782874
654024,巩留县,Gongliu City,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.09761845,0.088004371,0.094847016,0.108831953,0.138253864,0.191752317,0.235040276,0.258312546,0.330967713,0.391859711,0.479361821,0.537017453,0.57318215,0.667505701,1.044236285,1.109463274,1.291712081,1.321891336,1.230243532,1.249656559,1.38592673
654025,新源县,Xinyuan County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.306335459,0.261716547,0.266877976,0.273472783,0.287854894,0.308955074,0.358302097,0.458143593,0.576377207,0.659842202,0.745270719,0.839893826,0.904301749,1.088561447,1.483118202,1.614882462,1.943730869,1.967840217,1.832746177,1.860973189,2.071221083
654026,昭苏县,Zhaosu County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.064479851,0.081206538,0.089787282,0.10010311,0.112200772,0.156956287,0.181521468,0.199253167,0.247120658,0.296521294,0.396553964,0.447514544,0.484713584,0.562742227,0.873480666,0.900987881,1.050748615,1.065129791,0.998061134,1.015709869,1.131811144
654027,特克斯县,Turks County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.042237672,0.042991697,0.046457559,0.079395324,0.102033712,0.128520821,0.146333906,0.162731125,0.201632205,0.221724542,0.233247631,0.262076279,0.280706248,0.347877013,0.506841511,0.511031987,0.590083167,0.592416995,0.549005681,0.557241118,0.627590167
654028,尼勒克县,Nileke County,伊犁哈萨克自治州,Ili Kazakh Autonomous Prefecture,新疆维吾尔自治区,the Xinjiang Uygur Autonomous Region,0.158952943,0.132649594,0.134864913,0.140961523,0.165487061,0.192874769,0.273915158,0.304080675,0.428361487,0.59429704,0.670380744,0.761785538,0.955303583,1.230247928,1.730685294,1.691323439,1.951126168,1.961235896,1.81446529,1.843165432,2.045130969
