"Data Source","世界发展指标",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"印度尼西亚","IDN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148530","162400","171510","185090","199180","223680","236720","261160","262700","279480","280650","302060","305640.014648438","333890.014648438","341239.990234375","342149.993896484","364470.001220703","379959.991455078","376140.014648438","391079.986572266","415519.989013672","475309.997558594","481510.009765625","447940.002441406","483910.003662109","488549.987792969","482510.009765625","517320.007324219","576989.990234375","619840.026855469","","",
"只有IDA","IDX","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138844.793428178","138160.828928532","129248.873582396","124474.669669811","126597.666728811","135353.759862105","143978.447802883","151394.257221926","160404.973598216","165850.006267541","169344.579473228","178189.058729518","185673.624956139","195757.136306945","205498.150427622","224688.05404486","238972.189803819","255281.085650132","265576.139655455","273453.569591418","290588.491265151","299694.874022372","309456.03980105","309325.084223484","323649.520168736","337349.395856825","363822.386145582","396127.901863807","416012.871332795","432462.800790355","","",
"马恩岛","IMN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"印度","IND","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563580","607230","626290","651350","685900","737860","774070","819270","836270","901330","937860","953540","985450.012207031","1011770.01953125","1085670.04394531","1136469.97070313","1215209.9609375","1336739.99023438","1424380.00488281","1564880.00488281","1659979.98046875","1756739.99023438","1909439.94140625","1972430.05371094","2147110.10742188","2158020.01953125","2195250","2320409.91210938","2451929.93164063","2456300.04882813","","",
"未分类国家","INX","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"爱尔兰","IRL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30960","31470","31510","31650","32820","33450","34820","35970","38420","39970","42530","44820","43930.0003051758","44090.0001525879","44689.998626709","46650.0015258789","47259.9983215332","46360.0006103516","45779.9987792969","40560.001373291","40189.998626709","36680.0003051758","37130.0010681152","35709.9990844727","35529.9987792969","37060.001373291","38819.9996948242","37779.9987792969","37659.9998474121","35750","","",
"伊朗伊斯兰共和国","IRN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198470","219100","233650","236730","266690","271520","279810","292400","290990","323360","340450","354070","369869.995117188","389769.989013672","417660.003662109","450790.008544922","484179.992675781","514140.014648438","523049.987792969","542289.978027344","541169.982910156","552049.987792969","559119.995117188","583700.012207031","605349.975585938","599179.992675781","607210.021972656","626419.982910156","637429.992675781","630010.009765625","","",
"伊拉克","IRQ","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64210","45550","67340","89560","102120","100070","98880","118910","91780","72710","87630","97550","91160.0036621094","81279.9987792969","88110.0006103516","85129.997253418","82959.9990844727","76650.0015258789","88139.9993896484","94199.9969482422","108550.003051758","113040.000915527","129000","139100.006103516","134039.993286133","133169.998168945","142229.995727539","155080.001831055","163149.993896484","174559.997558594","","",
"冰岛","ISL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1950","1910","1940","1980","2090","2000","2270","2150","2150","2120","2230","2160","2240.00000953674","2230.00001907349","2319.9999332428","2289.99996185303","2329.99992370605","2380.00011444092","2180.0000667572","2109.99989509583","1960.00003814697","1889.99998569489","1860.00001430511","2029.99997138977","2049.99995231628","2059.99994277954","1629.99999523163","1669.99995708466","1700.00004768372","1639.99998569489","","",
"以色列","ISR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33810","34520","36860","40500","43360","46780","48730","50970","51500","52980","57000","57950","61080.0018310547","62930.0003051758","63159.9998474121","61009.9983215332","64330.0018310547","66599.9984741211","66709.9990844727","65730.0033569336","70519.9966430664","69819.9996948242","76059.9975585938","67000","64720.0012207031","66139.9993896484","64980.0033569336","65610.0006103516","61080.0018310547","62650.0015258789","","",
"意大利","ITA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405260","404070","402270","396930","392290","416420","412150","415520","426370","433010","436300","436570","443470.001220703","462200.012207031","472399.993896484","473829.986572266","466649.993896484","459369.995117188","444980.010986328","397059.997558594","405269.989013672","396690.002441406","376750","346459.991455078","327500","337859.985351563","333339.996337891","329190.002441406","324880.004882813","317239.990234375","","",
"牙买加","JAM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7470","7410","8150","8320","8380","8680","9040","9200","9720","9980","10060","10080","10250","10590.0001525879","10569.9996948242","10560.0004196167","12060.0004196167","12020.0004577637","9619.99988555908","7880.00011444092","7480.00001907349","7530.00020980835","6960.00003814697","7400.00009536743","7190.00005722046","7090.00015258789","7570.00017166138","7219.99979019165","8609.99965667725","8390.00034332275","","",
"约旦","JOR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9930","9780","11930","12200","12990","13600","13870","14370","14620","14630","16270","16250","16870.0008392334","17309.9994659424","18579.9999237061","19870.0008392334","20170.0000762939","21090.0001525879","20010.0002288818","20659.9998474121","20200.0007629395","20760.0002288818","24120.0008392334","23799.9992370605","25549.9992370605","25309.9994659424","24819.9996948242","26149.9996185303","24780.0006866455","24629.9991607666","","",
"日本","JPN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1090530","1103980","1115060","1107610","1160780","1171010","1184670","1172630","1130310","1165320","1182610","1170380","1206599.97558594","1214949.95117188","1209849.97558594","1212819.94628906","1189520.01953125","1225069.94628906","1158219.97070313","1100979.98046875","1156479.98046875","1213520.01953125","1253609.98535156","1262780.02929688","1217119.99511719","1179439.94140625","1167790.0390625","1155229.98046875","1116150.02441406","1081569.94628906","","",
"哈萨克斯坦","KAZ","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237250","246370","253840","219240","199170","175240","153390","132240","135840","122650","120150","117440","131059.997558594","146139.999389648","158029.998779297","169210.006713867","185300.003051758","198389.999389648","242029.998779297","213610.000610352","229699.996948242","245449.996948242","244600.006103516","260010.009765625","209229.995727539","190729.995727539","202149.993896484","214580.001831055","216600.006103516","212110.000610352","","",
"肯尼亚","KEN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6140","5890","5950","5860","5870","6370","6970","6640","7160","7490","8320","7610","7420.00007629395","6530.00020980835","7440.00005722046","8319.99969482422","9300.00019073486","9369.99988555908","9909.99984741211","11710.000038147","12640.0003433228","13029.9997329712","12149.9996185303","14100.0003814697","15149.9996185303","17209.9990844727","19110.0006103516","18979.9995422363","17489.9997711182","22280.0006866455","","",
"吉尔吉斯斯坦","KGZ","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22760","20420","13800","10110","6550","4600","5770","5690","6040","4790","4670","3970","4969.99979019165","5590.00015258789","5559.99994277954","5300.00019073486","5320.00017166138","6469.99979019165","7510.00022888184","6760.00022888184","6349.99990463257","7619.99988555908","10060.0004196167","9380.00011444092","9710.00003814697","10270.0004577637","9699.99980926514","9430.00030517578","11250","10050.0001907349","","",
"柬埔寨","KHM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1260","1300","1350","1380","1480","1470","1530","1640","1880","1910","1960","2150","2210.00003814697","2380.00011444092","2380.00011444092","2660.00008583069","2960.00003814697","3660.00008583069","4059.99994277954","4750","5139.9998664856","5360.0001335144","5670.00007629395","5739.99977111816","6949.99980926514","8430.00030517578","11069.9996948242","12689.9995803833","14579.9999237061","16180.0003051758","","",
"基里巴斯","KIR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","30","30","30","30","30","30","30","30","30","39.9999991059303","39.9999991059303","50.0000007450581","70.0000002980232","70.0000002980232","59.9999986588955","59.9999986588955","59.9999986588955","50.0000007450581","50.0000007450581","59.9999986588955","59.9999986588955","59.9999986588955","59.9999986588955","70.0000002980232","90.0000035762787","90.0000035762787","90.0000035762787","","",
"圣基茨和尼维斯","KNA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","150","140","150","150","150","160","180","180","190","210","230.000004172325","230.000004172325","239.999994635582","219.999998807907","230.000004172325","250","250","699.999988079071","239.999994635582","280.000001192093","340.000003576279","230.000004172325","230.000004172325","239.999994635582","239.999994635582","239.999994635582","250","250","","",
"大韩民国","KOR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247680","274790","297050","327600","354280","385410","409990","431640","366570","401880","456660","471530","463000","465700.012207031","485910.003662109","481000","487850.006103516","503690.002441406","514919.982910156","526640.014648438","575219.970703125","598479.98046875","600320.007324219","599599.975585938","588090.026855469","607830.017089844","615880.004882813","626630.004882813","630640.014648438","610789.978027344","","",
"科威特","KWT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29130","7820","23050","30740","36670","36250","35630","37300","42130","45740","49840","53190","55590.0001525879","58119.9989318848","61909.9998474121","69910.0036621094","72430.0003051758","70599.9984741211","75839.9963378906","77650.0015258789","80720.0012207031","83290.0009155273","85309.9975585938","87360.0006103516","85569.9996948242","89019.9966430664","91550.0030517578","90730.0033569336","91389.9993896484","92650.0015258789","","",
"拉丁美洲与加勒比海地区（不包括高收入）","LAC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","734540","761420","773530","795100","838460","851330","905050","961220","1004400","998710","1037660","1038510","1037720.01089901","1059440.00309706","1105920.0014025","1138730.01080751","1175959.97644961","1219939.99072909","1250109.98806357","1213999.99827147","1295859.99158025","1353869.98906732","1403080.02611995","1443429.98975515","1460979.98708487","1461880.00717759","1429679.99061942","1419129.98110056","1387759.9850744","1382399.98407662","","",
"老挝","LAO","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510","550","600","610","640","670","780","830","850","880","900","1000","1110.00001430511","1149.99997615814","1210.00003814697","1259.99999046326","1639.99998569489","1730.00001907349","2049.99995231628","2539.99996185303","2880.00011444092","3039.99996185303","3269.99998092651","4159.99984741211","4340.00015258789","8880.00011444092","15699.9998092651","19049.9992370605","19360.0006103516","18709.9990844727","","",
"黎巴嫩","LBN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5620","7040","7020","10330","11270","13300","14120","16130","16260","17040","15670","16890","16840.0001525879","17409.9998474121","17879.9991607666","17280.0006866455","16229.9995422363","15039.999961853","18649.9996185303","21899.9996185303","20860.0006103516","21180.0003051758","23469.9993133545","23239.9997711182","25149.9996185303","27010.0002288818","27809.9994659424","29319.9996948242","27790.0009155273","27950.0007629395","","",
"利比里亚","LBR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450","370","400","420","420","420","440","450","490","400","430","450","449.999988079071","479.999989271164","560.000002384186","670.000016689301","689.999997615814","639.999985694885","540.000021457672","540.000021457672","730.000019073486","850.000023841858","949.999988079071","920.000016689301","1220.00002861023","1259.99999046326","1409.9999666214","1279.99997138977","1129.99999523163","1179.99994754791","","",
"利比亚","LBY","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28600","28820","26340","30580","38640","43480","45430","42200","41900","43220","44720","44450","45590.0001525879","48919.9981689453","48459.9990844727","52990.0016784668","52919.9981689453","49389.9993896484","53270.0004577637","56400.0015258789","59549.9992370605","41950.0007629395","57630.0010681152","58610.0006103516","58000","51330.0018310547","50950.0007629395","55159.9998474121","56619.9989318848","56799.9992370605","","",
"圣卢西亚","LCA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","200","300","290","310","340","340","350","390","390","390","420","430.000007152557","449.999988079071","449.999988079071","439.999997615814","479.999989271164","479.999989271164","490.000009536743","1370.00000476837","529.999971389771","589.999973773956","750","509.999990463257","509.999990463257","500","509.999990463257","529.999971389771","529.999971389771","540.000021457672","","",
"拉丁美洲与加勒比海地区","LCN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902966.21815323","929315.081764644","946681.378235803","971639.720154318","1016227.76246747","1041064.30686544","1110793.38737792","1180898.01024542","1229403.8728028","1222461.41413169","1263172.23537413","1268338.48020395","1273393.08774393","1294382.85816724","1351871.28357016","1396987.1284061","1440012.06090213","1486985.31866568","1531593.65807309","1502504.35542556","1594532.5361977","1659887.04278781","1735442.15726963","1777868.23899109","1786952.31379313","1776335.65407916","1732478.37718888","1710839.01012006","1670331.18822743","1652376.19554531","","",
"最不发达国家：联合国分类","LDC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66332.2397498856","65739.8964234047","65852.2373991166","68621.4396187652","75579.9477604463","85196.0785451602","91211.9483447887","97400.2798418771","100768.35534521","106743.645921907","109513.177886997","117013.668947473","121540.000332519","132569.999525324","139789.999743924","146940.000774339","156140.001492575","166030.00142239","175960.001340136","191209.998762235","207980.001663789","219539.999177679","230840.002460405","249229.998132214","267840.003682301","281580.002455041","303669.99730654","324299.993688241","340499.995658174","357639.999205247","","",
"低收入国家","LIC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190456.209771756","187523.002080103","172411.925213454","164048.584897366","160557.974825753","158449.484927005","152930.741325918","148753.849459647","145777.56177716","152779.404664097","159640","165480","164069.997742772","171499.999448657","177599.999040365","195919.99836266","205050.001397729","199649.996042252","213709.999516606","199170.00079155","200509.999603033","184859.997436404","177919.998332858","158599.999837577","163430.002003908","148150.000214577","158710.000410676","188730.00010848","188669.998630881","196950.002029538","","",
"列支敦士登","LIE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","210","210","220","200","200","210","220","230","230","220","210","219.999998807907","230.000004172325","230.000004172325","230.000004172325","230.000004172325","200.000002980232","219.999998807907","209.999993443489","189.999997615814","180.000007152557","189.999997615814","189.999997615814","159.999996423721","159.999996423721","150.000005960464","159.999996423721","140.000000596046","150.000005960464","","",
"斯里兰卡","LKA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3840","3990","5250","5090","5770","5820","8360","8340","8610","9500","10930","10850","11390.0003433228","12409.9998474121","12869.9998855591","13979.9995422363","12399.9996185303","13590.0001525879","12810.0004196167","12289.999961853","13069.9996948242","15420.0000762939","16850.0003814697","14479.9995422363","17600.0003814697","20360.0006103516","21930.0003051758","23360.0006103516","21690.0005340576","23780.0006866455","","",
"中低等收入国家","LMC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2244488.88259933","2311084.11443927","2290422.85103085","2271627.11894479","2256580.5088855","2359320.4865655","2405322.41432173","2501987.61139151","2525354.4655209","2660693.76093096","2732859.34775098","2820171.78853474","2894542.76974241","3020892.79090517","3163010.23994405","3275838.06608255","3448277.45756726","3668009.24841639","3794148.77880486","3942591.16412841","4149933.47439006","4380120.039605","4580425.5923436","4676814.58723637","4949211.39277361","5009123.57224087","5126813.03620968","5360016.6001511","5658014.18192263","5794899.3610944","","",
"中低收入国家","LMY","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8828738.3185422","8974875.56744864","8965154.99048305","9015194.80611689","8946086.00692985","9358076.15133023","9436464.272032","9568956.31207907","9695792.71578385","9731208.01026002","10144589.9819904","10464684.4944645","10867159.7391263","11748622.0087755","12738925.4587406","13657118.5350832","14590704.8245967","15482425.6884832","15963920.955004","16376067.7186584","17602120.0043937","18792572.2433513","19348790.8875842","19916289.091157","20194052.4177444","20046587.9946463","20176057.5437383","20749329.6761044","21507888.2661696","21909426.5039285","","",
"莱索托","LSO","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340","350","350","360","360","370","370","380","390","390","390","400","409.999996423721","409.999996423721","430.000007152557","430.000007152557","430.000007152557","439.999997615814","460.00000834465","529.999971389771","550.000011920929","569.999992847443","620.000004768372","610.000014305115","610.000014305115","649.999976158142","689.999997615814","699.999988079071","730.000019073486","769.999980926514","","",
"後期人口紅利","LTE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6279667.98490623","6341401.63600497","6325141.65757786","6356465.73221155","6264091.367748","6577603.44870639","6585783.68507207","6552349.2300492","6615469.70254654","6553313.97536997","6820709.22010956","7063201.97625681","7386763.53540176","8114794.64380095","8925924.00957621","9707076.36480588","10450322.4978891","11089124.5958839","11428644.4342488","11720037.5497552","12707645.3290523","13679435.2119476","13998223.6105511","14483309.8465671","14476224.4806209","14350043.6153111","14353913.1611224","14657244.8000997","15168288.3732204","15499527.6596451","","",
"立陶宛","LTU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32220","34290","19980","15740","14810","13740","14230","13920","14710","12250","10510","11150","11220.0002670288","11229.9995422363","11909.9998474121","12829.9999237061","13020.0004577637","13210.000038147","13060.0004196167","11689.9995803833","12600.0003814697","11850.0003814697","11930.0003051758","11329.9999237061","10859.9996566772","11069.9996948242","11199.9998092651","11220.0002670288","11649.9996185303","11729.9995422363","","",
"卢森堡","LUX","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11290","11750","11440","11650","10810","8660","8740","8240","7570","7920","8560","9120","9819.99969482422","10239.9997711182","11659.9998474121","11909.9998474121","11720.0002670288","11109.9996566772","11020.0004577637","10439.9995803833","11029.9997329712","10899.9996185303","10689.9995803833","10149.9996185303","9649.99961853027","9130.00011444092","8850.00038146973","9000","9319.99969482422","9489.99977111816","","",
"拉脱维亚","LVA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18780","17200","13970","11760","10220","9000","9010","8530","8130","7550","6930","7360","7349.99990463257","7590.00015258789","7619.99988555908","7710.00003814697","8199.99980926514","8529.99973297119","8109.99965667725","7360.0001335144","8520.00045776367","7900.00009536743","7570.00017166138","7449.99980926514","7280.00020980835","7320.00017166138","7150.00009536743","7119.99988555908","7789.99996185303","7570.00017166138","","",
"中国澳门特别行政区","MAC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圣马丁（法属）","MAF","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩洛哥","MAR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21500","23120","24880","25580","27710","28790","28480","29900","30630","32200","32880","36270","37470.0012207031","37250","40990.0016784668","43580.0018310547","45000","46349.9984741211","48630.0010681152","48750","51759.9983215332","55939.998626709","58080.0018310547","57590.0001525879","58689.998626709","60409.9998474121","60319.9996948242","63520.0004577637","64959.9990844727","71480.0033569336","","",
"摩纳哥","MCO","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩尔多瓦","MDA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30530","24600","20320","17410","14140","12140","10400","9580","8650","7350","6710","7020","7179.99982833862","7769.99998092651","7780.00020980835","8180.00030517578","7980.00001907349","8140.00034332275","8149.99961853027","7639.9998664856","8300.00019073486","8340.00015258789","8140.00034332275","7179.99982833862","7710.00003814697","8020.00045776367","8140.00034332275","8060.0004196167","8539.99996185303","8859.99965667725","","",
"马达加斯加","MDG","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","890","950","960","1000","1210","1370","1310","1420","1630","1670","1650","1670","1120.00000476837","1549.99995231628","1649.99997615814","1710.00003814697","1639.99998569489","1720.00002861023","1779.99997138977","1690.00005722046","1870.00000476837","2190.00005722046","2740.00000953674","2930.0000667572","3009.99999046326","3279.99997138977","3180.0000667572","3470.00002861023","3349.99990463257","4119.99988555908","","",
"马尔代夫","MDV","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","160","230","200","200","260","280","340","310","430","460","480","620.000004768372","529.999971389771","750","720.000028610229","870.000004768372","870.000004768372","870.000004768372","910.000026226044","959.999978542328","1009.99999046326","1139.99998569489","1129.99999523163","1370.00000476837","1370.00000476837","1759.99999046326","1860.00001430511","2099.99990463257","2109.99989509583","","",
"中东与北非地区","MEA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","863944.09564656","888015.939321849","959739.183060535","1021536.30762093","1097248.08305373","1129648.6238938","1168850.76664045","1224087.40959819","1228517.99518283","1273868.7056796","1331978.69892579","1398065.7555602","1448922.05324402","1501807.7484326","1585737.74344895","1691177.65220001","1788650.49480168","1871053.37281157","1984028.27210739","2048397.3414791","2137451.10336531","2181184.30633576","2303331.82783752","2349215.0419377","2425559.73120065","2462903.24643204","2487798.92371207","2527654.08140956","2512483.59787247","2555925.49068558","","",
"墨西哥","MEX","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269580","288000","291680","300670","326500","306840","322700","342480","365140","355180","379180","378830","386000","404690.002441406","414100.006103516","432190.002441406","448299.987792969","457119.995117188","459549.987792969","448369.995117188","462869.995117188","478399.993896484","486450.012207031","475739.990234375","462239.990234375","471630.004882813","473309.997558594","471579.986572266","452570.007324219","449269.989013672","","",
"马绍尔群岛","MHL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","90","90","90","90","90","100","100","100","110","119.999997317791","109.999999403954","129.999995231628","140.000000596046","140.000000596046","140.000000596046","129.999995231628","140.000000596046","140.000000596046","140.000000596046","140.000000596046","140.000000596046","150.000005960464","150.000005960464","180.000007152557","180.000007152557","180.000007152557","180.000007152557","","",
"中等收入国家","MIC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8638739.10233084","8787754.50637859","8792989.29842393","8851320.10857132","8785682.93407808","9199713.5832488","9283566.62501524","9420185.62956429","9549958.67080846","9578423.46560241","9984947.57606165","10299201.3126793","10703093.2151828","11577130.7960825","12561342.1390717","13461211.6945026","14385672.5291088","15282809.82858","15750239.4334394","16176944.0985528","17401671.4740736","18607802.8744137","19170974.8233281","19757817.0765971","20030749.9451088","19898576.6494798","20017478.8743376","20560712.9036987","21319341.591518","21712598.056094","","",
"北马其顿","MKD","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8590","8380","8540","8840","8550","8520","10060","8990","9840","9090","8760","8920","8369.99988555908","9140.00034332275","8840.00015258789","9229.99954223633","9220.00026702881","9699.99980926514","9479.99954223633","8869.99988555908","8640.00034332275","9520.00045776367","9050.00019073486","8140.00034332275","7699.99980926514","7409.99984741211","7300.00019073486","7789.99996185303","7300.00019073486","8300.00019073486","","",
"马里","MLI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","0","10","","","1410","1610","1399.99997615814","1399.99997615814","1480.00001907349","1649.99997615814","1889.99998569489","2069.9999332428","2079.99992370605","2509.99999046326","2779.99997138977","3119.99988555908","3109.99989509583","3220.00002861023","3380.00011444092","3650.00009536743","4670.00007629395","5179.99982833862","5469.99979019165","5829.99992370605","","",
"马耳他","MLT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310","2210","2170","2810","2510","2380","2320","2470","2370","2410","2130","2490","2319.9999332428","2609.99989509583","2599.99990463257","2630.00011444092","2650.00009536743","2720.00002861023","2720.00002861023","2509.99999046326","2589.99991416931","2569.9999332428","2720.00002861023","2369.99988555908","2359.99989509583","1659.9999666214","1350.00002384186","1519.99998092651","1549.99995231628","1659.9999666214","","",
"缅甸","MMR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4080","4020","4280","4810","5650","6940","7310","7250","7910","8710","9440","8350","8300.00019073486","10489.9997711182","10149.9996185303","10720.0002670288","9970.00026702881","10390.0003433228","7900.00009536743","7489.99977111816","8130.00011444092","8689.9995803833","11960.000038147","13600.0003814697","17040.0009155273","19040.0009155273","21860.0006103516","32500","32939.998626709","36720.0012207031","","",
"中东与北非地区（不包括高收入）","MNA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538660.506097381","554774.022719369","596008.046747654","637868.819854085","691870.329135551","715231.895580603","733993.932500559","774661.860587294","756091.891933222","783628.415947208","821627.606023777","862871.738908162","881603.454124686","907916.795435117","964930.751401956","1038968.02797247","1090219.89831644","1133101.68720536","1177338.02340939","1220199.56324346","1244541.69326239","1251648.22844056","1311806.02893775","1340292.81905372","1372812.95313584","1363401.63521922","1381577.38109976","1441472.31106856","1471424.85807228","1489226.57597107","","",
